id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2016-520014,2016-06-30,1,Vente,260000.0,,,L ETANG NEUF,B021,41230.0,41112,Lassay-sur-Croisne,41,,,411120000C0053,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,14375.0,1.643927,47.360158
2017-444995,2017-06-16,1,Vente,900000.0,118.0,,AV DU STADE,5610,33350.0,33437,Saint-Magne-de-Castillon,33,,,334370000D0246,,,,,,,,,,,,,0,1.0,Maison,66.0,3.0,S,sols,,,1583.0,-0.085294,44.843881
2016-69604,2016-08-30,1,Vente,140000.0,,,CLAUZIER,B010,7510.0,7235,Sainte-Eulalie,7,,,072350000C0336,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,6809.0,4.188653,44.834598
2017-143591,2017-04-06,1,Vente,392000.0,,,LES SUILLES,B410,13680.0,13051,Lançon-Provence,13,,,130510000G0258,,,,,,,,,,,,,0,,,,,S,sols,,,14.0,5.104549,43.590217
2016-305176,2016-12-16,1,Vente,1100000.0,1.0,,CENTRE COAL RD PT ISOLELLA,A003,20166.0,2A228,Pietrosella,2A,,,2A228000AA0285,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,50.0,0.0,AG,terrains d'agrément,,,2858.0,8.767981,41.84257
2017-737035,2017-02-17,1,Vente,185000.0,,,LA BOURGOGNE,B011,54820.0,54351,Marbache,54,,,54351000AK0531,,,,,,,,,,,,,0,,,,,J,jardins,,,116.0,6.104532,48.798982
2016-784775,2016-04-21,2,Vente,30000.0,,,VELINE,B775,63710.0,63380,Saint-Nectaire,63,,,633800000C0664,,,,,,,,,,,,,0,,,,,P,prés,,,965.0,3.024584,45.606202
2017-255986,2017-06-14,1,Vente,22000.0,,,LE POTEAU,C904,22150.0,22184,Plémy,22,,,22184000ZL0072,,,,,,,,,,,,,0,,,,,S,sols,,,7100.0,-2.660558,48.350315
2017-30603,2017-09-26,1,Vente,120000.0,,,RUE DE LA REPUBLIQUE,0360,3140.0,3053,Chantelle,3,,,030530000C0848,,,,,,,,,,,,,0,,,,,J,jardins,,,1409.0,3.154349,46.236909
2016-1106966,2016-12-02,1,Vente,191000.0,,,LE VILLAGE,B120,89113.0,89053,Branches,89,,,890530000C1454,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,550.0,3.478549,47.880322
2017-1333132,2017-06-22,1,Vente,400000.0,8.0,,AV DU NORD,0870,93360.0,93049,Neuilly-Plaisance,93,,,930490000A3842,,,,,,,,,,,,,0,1.0,Maison,144.0,5.0,S,sols,,,369.0,2.513276,48.87369
2017-83948,2017-05-22,1,Vente,200.0,,,BAS MARAIS DU VILLAGE,B005,8260.0,8156,Éteignières,8,,,081560000D0889,,,,,,,,,,,,,0,,,,,P,prés,,,1983.0,,
2016-262346,2016-06-22,1,Vente en l'état futur d'achèvement,94472.0,1.0,,RUE MAURICE RENE SIMONNET,2706,26200.0,26198,Montélimar,26,,,26198000ZP1067,,,32.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,4.765613,44.534634
2017-1420819,2017-06-07,1,Vente,580000.0,72.0,,RUE DE L AMIRAL MOUCHEZ,0289,75014.0,75114,Paris 14e Arrondissement,75,,,75114000AZ0006,,,6,,9,69.13,,,,,,,2,2.0,Appartement,71.0,3.0,,,,,,2.342156,48.821527
2016-792090,2016-04-22,1,Vente,50000.0,9043.0,,BOURG D'AAS,B038,64440.0,64204,Eaux-Bonnes,64,,,64204000AC0039,,,,,,,,,,,,,0,1.0,Maison,108.0,2.0,S,sols,,,510.0,-0.400903,42.98015
2017-1160688,2017-11-24,1,Vente,130000.0,,,PREVEYRE,B101,83490.0,83086,Le Muy,83,,,83086000BD0410,,,,,,,,,,,,,0,,,,,T,terres,,,543.0,6.530572,43.464056
2017-1097018,2017-12-12,1,Vente,675000.0,88.0,,BD DE LA REINE,2520,78000.0,78646,Versailles,78,,,78646000AI0221,,,85.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.137309,48.808313
2016-241379,2016-01-05,1,Vente,25000.0,,,LE ROUSSIL,B109,24260.0,24217,Journiac,24,,,242170000A0765,,,,,,,,,,,,,0,,,,,L,landes,PATIS,Patis,2085.0,0.8923,44.975866
2017-480053,2017-08-11,1,Vente,33500.0,12.0,,BD MARECHAL LECLERC,5360,34500.0,34032,Béziers,34,,,34032000NT0199,,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,3.237771,43.34111
2017-585722,2017-08-30,1,Vente,200000.0,13.0,,RUE DU VERT BOIS,0910,41700.0,41094,Fresnes,41,,,410940000C0473,,,,,,,,,,,,,0,1.0,Maison,165.0,4.0,AG,terrains d'agrément,,,2000.0,,
2017-444677,2017-04-18,1,Vente,83000.0,,,BOUCHONNET,B017,33141.0,33548,Villegouge,33,,,33548000AI0686,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,430.0,-0.311599,44.966862
2016-860024,2016-02-23,1,Vente,15000.0,,,AUX MARNIERES,B082,70700.0,70130,Charcenne,70,,,70130000ZK0068,,,,,,,,,,,,,0,,,,,L,landes,PATIS,Patis,12560.0,5.767935,47.358564
2016-1168748,2016-11-09,4,Vente,84964.0,124.0,,BD CHARLES DE GAULLE,1433,93380.0,93059,Pierrefitte-sur-Seine,93,,,930590000J0106,,,9.0,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,107.0,0.0,,,,,,2.371473,48.964479
2017-934809,2017-10-19,1,Vente,4241543.0,26.0,,RUE DE CUIRE,2025,69004.0,69384,Lyon 4e Arrondissement,69,,,69384000AT0055,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,1089.0,4.830529,45.776977
2017-694707,2017-12-06,3,Echange,150.0,5.0,,RUE DE LA FORET,0020,49280.0,49195,Mazières-en-Mauges,49,,,49195000AA0498,,,,,,,,,,,,,0,,,,,S,sols,,,7.0,-0.817273,47.045815
2016-900119,2016-06-13,1,Vente,490550.0,,,LA BRECHE,B009,74350.0,74009,Andilly,74,,,740090000B1479,,,,,,,,,,,,,0,,,,,S,sols,,,72.0,6.064644,46.057533
2016-1129775,2016-07-26,2,Vente,320000.0,30.0,,RUE DES COEURS,0550,91370.0,91645,Verrières-le-Buisson,91,,,91645000AN0650,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,363.0,2.261642,48.750794
2017-1216223,2017-01-09,1,Vente,184000.0,26.0,,RUE DES CROISETTES,0016,85670.0,85204,Saint-Christophe-du-Ligneron,85,,,85204000ZH0295,,,,,,,,,,,,,0,1.0,Maison,136.0,6.0,S,sols,,,620.0,-1.754659,46.822711
2017-627391,2017-03-10,1,Vente,7090.5,,,PIECE DE LA CROIX,B754,44140.0,44102,Montbert,44,,,44102000ZE0008,,,,,,,,,,,,,0,,,,,T,terres,,,28670.0,-1.4693,47.077087
2017-1366110,2017-05-15,1,Vente,159000.0,70.0,,ALL DE COLBERT,0150,95310.0,95572,Saint-Ouen-l'Aumône,95,,,95572000BO0071,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,553.0,2.118728,49.040254
2017-895679,2017-12-14,1,Vente,58000.0,1.0,,RUE DE LIVRON,2600,64000.0,64445,Pau,64,,,64445000CI0069,,,5.0,,,,,,,,,,1,2.0,Appartement,50.0,2.0,,,,,,-0.379726,43.300091
2016-974328,2016-11-04,1,Vente,318300.0,9.0,,AV AUGUSTE RENOIR,0073,78160.0,78372,Marly-le-Roi,78,,,78372000AD0394,,,2137.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.093801,48.877136
2016-459372,2016-06-24,2,Echange,500.0,,,LES COUTURES,B343,36310.0,36035,Chaillac,36,,,360350000B0054,,,,,,,,,,,,,0,,,,,T,terres,,,600.0,1.352047,46.444664
2017-875280,2017-04-03,1,Vente,50000.0,,,LES CROS,B013,63450.0,63315,Saint-Amant-Tallende,63,,,633150000A0434,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,708.0,3.100678,45.677721
2016-25930,2016-06-30,1,Vente,270000.0,5258.0,,LES BOEUFS,B006,3310.0,3314,Villebret,3,,,033140000A0481,,,,,,,,,,,,,0,1.0,Maison,38.0,2.0,S,sols,,,3500.0,2.634485,46.304473
2017-1200091,2017-06-12,1,Vente,32032.57,6.0,,RUE DE LA MARJOLAINE,0181,85280.0,85089,La Ferrière,85,,,85089000ZL0310,,,,,,,,,,,,,0,1.0,Maison,88.0,5.0,S,sols,,,500.0,-1.317106,46.720577
2016-357082,2016-11-16,1,Vente,148000.0,1049.0,,RTE DE CONDOM,0060,32350.0,32301,Ordan-Larroque,32,,,323010000E0317,,,,,,,,,,,,,0,1.0,Maison,90.0,3.0,S,sols,,,2471.0,0.526665,43.679167
2017-1314677,2017-05-18,1,Adjudication,171000.0,11.0,,RUE ARTHUR AUGER,0070,92120.0,92049,Montrouge,92,,,920490000L0094,,,148.0,,,,,,,,,,1,2.0,Appartement,44.0,2.0,,,,,,2.308399,48.814929
2016-156957,2016-04-07,1,Vente,175000.0,560.0,A,RTE DU CADRAN,0034,14340.0,14126,Cambremer,14,14126.0,Cambremer,141260000H0339,,,,,,,,,,,,,0,1.0,Maison,99.0,4.0,S,sols,,,500.0,0.057711,49.145299
2017-872858,2017-07-12,1,Vente,18190.0,,,LES COCQUELETS,B007,62550.0,62669,Pressy,62,,,62669000ZB0073,,,,,,,,,,,,,0,,,,,T,terres,,,14796.0,2.376034,50.474546
2016-700460,2016-07-26,1,Vente,274000.0,235.0,,RUE NESTOR LONGUE EPEE,0185,59235.0,59071,Bersée,59,,,590710000A0382,,,,,,,,,,,,,0,1.0,Maison,95.0,5.0,S,sols,,,713.0,3.139156,50.480856
2017-763653,2017-01-16,1,Vente,21000.0,88.0,,RUE DE NEZENEL,0680,56570.0,56118,Locmiquélic,56,,,56118000BA0209,,,,,,,,,,,,,0,,,,,J,jardins,,,307.0,-3.345059,47.730609
2016-507914,2016-12-30,1,Vente,1500000.0,226.0,,RUE ANTOINE BECQUEREL,0011,40280.0,40281,Saint-Pierre-du-Mont,40,,,40281000AE0588,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,2274.0,0.0,S,sols,,,4565.0,-0.482869,43.870184
2016-911313,2016-10-07,1,Vente en l'état futur d'achèvement,25000.0,150.0,,AV JEAN JAURES,0700,74800.0,74224,La Roche-sur-Foron,74,,,74224000AE0555,,,131.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,6.310156,46.068398
2017-732519,2017-02-02,2,Vente,211308.0,,,LE PRE DE JOUVENCE,B778,53350.0,53098,Fontaine-Couverte,53,,,530980000C0358,,,,,,,,,,,,,0,,,,,P,prés,,,29549.0,-1.142337,47.903598
2017-1251409,2017-03-14,1,Vente,50000.0,2.0,,RUE DES CHANTE-MERLES,0075,89270.0,89441,Vermenton,89,,,894410000D0775,,,,,,,,,,,,,0,1.0,Maison,24.0,1.0,S,sols,,,60.0,3.765899,47.66051
2017-352070,2017-08-25,1,Vente,192000.0,4.0,,RUE DU 11 NOVEMBRE 1918,5839,30000.0,30189,Nîmes,30,,,30189000EZ0476,,,136.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,4.36094,43.833629
2017-647380,2017-10-27,1,Vente,11200.0,120.0,,RUE DU GEN MAURICE DE SARRAIL,2460,44600.0,44184,Saint-Nazaire,44,,,44184000BX0582,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,21.0,-2.194066,47.299586
2017-563906,2017-12-21,1,Vente,10786554.0,9001.0,,RUE DE LA LIBERTE,0820,38160.0,38416,Saint-Marcellin,38,,,38416000AL0231,,,69.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.316004,45.149553
2017-969680,2017-10-30,1,Vente,500.0,,,LE PONT MONDET,B043,69550.0,69214,Saint-Jean-la-Bussière,69,,,692140000D0890,,,,,,,,,,,,,0,,,,,E,eaux,,,367.0,4.335707,45.984827
2017-481367,2017-11-24,1,Vente,190000.0,23.0,T,AV DE L'ESPINOUSE,0037,34600.0,34119,Hérépian,34,,,341190000A3139,,,,,,,,,,,,,0,1.0,Maison,102.0,4.0,J,jardins,POTAG,Jardin potager,440.0,3.108657,43.592542
2016-702103,2016-09-05,2,Vente en l'état futur d'achèvement,360686.7,,,LA GAILLARDERIE,B013,59710.0,59398,Mérignies,59,,,593980000A2920,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,521.0,3.110073,50.500039
2016-1085204,2016-07-29,1,Vente,156000.0,,,LE GUE,B111,86500.0,86117,Jouhet,86,,,861170000H0051,,,,,,,,,,,,,0,,,,,T,terres,,,12200.0,0.856407,46.469873
2016-1173828,2016-04-08,1,Vente,250000.0,54.0,,RUE DU BRAS ST ARNOULT,0100,93460.0,93033,Gournay-sur-Marne,93,,,930330000H0056,,,,,,,,,,,,,0,1.0,Maison,37.0,3.0,S,sols,,,201.0,2.574779,48.859562
2017-748680,2017-05-24,1,Vente,127238.0,,,LES GRANDS FRICHES,B043,54540.0,54396,Neufmaisons,54,,,543960000A0112,,,,,,,,,,,,,0,,,,,T,terres,,,1770.0,6.85435,48.465842
2017-322872,2017-11-16,1,Vente,140000.0,25.0,,RUE MALAKOFF,2270,29900.0,29039,Concarneau,29,,,29039000BP0222,,,64.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-3.922551,47.875
2017-421317,2017-08-10,2,Vente,6000.0,55.0,,RUE DEBUSSY,0660,33400.0,33522,Talence,33,,,33522000BN0158,,,,,,,,,,,,,0,,,,,S,sols,,,24.0,-0.606392,44.79947
2016-925060,2016-05-31,1,Vente,295000.0,,,SAINT DENIS VILLAGE,B017,76116.0,76573,Saint-Denis-le-Thiboult,76,,,765730000A0480,,,,,,,,,,,,,0,,,,,S,sols,,,34.0,1.363785,49.458491
2017-604612,2017-08-10,1,Vente,252000.0,,,L HERMITAGE,B016,42720.0,42016,La Bénisson-Dieu,42,,,420160000B0310,,,,,,,,,,,,,0,,,,,P,prés,,,3646.0,4.052721,46.156143
2016-612757,2016-12-20,1,Vente,136000.0,,,L OUCHE DE LA BIJONNERIE,B197,49310.0,49057,Cernusson,49,,,490570000A1075,,,,,,,,,,,,,0,,,,,T,terres,,,61.0,-0.484219,47.177141
2016-1144112,2016-07-12,1,Vente,5868985.5,13.0,,RUE DE BELFORT,0640,92110.0,92024,Clichy,92,,,920240000U0208,,,4324.0,,,,,,,,,,1,2.0,Appartement,72.0,2.0,,,,,,2.315391,48.902378
2017-1206950,2017-10-06,1,Vente,135000.0,9.0,,LOT LA PLAINE,A001,85210.0,85209,Saint-Étienne-de-Brillouet,85,,,85209000YN0050,,,,,,,,,,,,,0,1.0,Maison,105.0,4.0,S,sols,,,910.0,-1.023108,46.520133
2017-897433,2017-10-20,1,Vente,293560.0,13.0,,IMP DES PYRENEES,0126,64420.0,64343,Limendous,64,,,643430000B0883,,,,,,,,,,,,,0,1.0,Maison,170.0,4.0,S,sols,,,1000.0,-0.175805,43.267804
2017-1442874,2017-06-26,1,Vente,360000.0,41.0,,RUE DES PRAIRIES,7785,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CL0039,,,105.0,,120.0,43.73,,,,,,,2,2.0,Appartement,40.0,2.0,,,,,,2.402298,48.862721
2016-1063269,2016-01-22,1,Vente,96310.74,,,LA PELLETRIE,B060,85390.0,85287,Tallud-Sainte-Gemme,85,,,852870000D0803,,,,,,,,,,,,,0,,,,,S,sols,,,109.0,-0.861471,46.691584
2017-1193806,2017-10-27,1,Vente,1404000.0,,,ROQUASSOLS,B044,84160.0,84068,Lourmarin,84,,,840680000B0373,,,,,,,,,,,,,0,,,,,B,bois,,,4320.0,5.389614,43.773299
2017-539908,2017-07-27,1,Vente,95000.0,104.0,,RUE ABBE GREGOIRE,0050,38000.0,38185,Grenoble,38,,,38185000IV0085,,,61.0,,74.0,66.06,,,,,,,2,2.0,Appartement,58.0,4.0,,,,,,5.711118,45.181919
2017-232050,2017-07-12,2,Echange,1500.0,,,DERRIERE LE FAUBOURG SUD,B055,21130.0,21371,Les Maillys,21,,,21371000AZ0114,,,,,,,,,,,,,0,,,,,T,terres,,,1974.0,,
2017-337643,2017-11-21,1,Vente,70000.0,2.0,,RUE DE KERNAOGUER,0460,29680.0,29239,Roscoff,29,,,29239000AM0519,,,105,40.2,124.0,,622.0,,,,,,3,2.0,Appartement,40.0,2.0,,,,,,-3.983849,48.715935
2016-1270577,2016-07-21,1,Vente,455900.0,38.0,,RUE FESSART,3625,75019.0,75119,Paris 19e Arrondissement,75,,,75119000EI0009,,,232.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.384239,48.877199
2017-1029885,2017-05-18,1,Vente en l'état futur d'achèvement,731800.0,485.0,,ART ANCIENNE RTE DE COMBLOUX,0790,74700.0,74256,Sallanches,74,,,742560000B0637,,,13.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,6.629841,45.931056
2016-939486,2016-04-12,1,Vente,128000.0,37.0,,RUE DU MARRONNIER,0300,77220.0,77177,Favières,77,,,771770000C1185,,,,,,,,,,,,,0,1.0,Maison,66.0,3.0,S,sols,,,35.0,2.77511,48.764476
2016-397362,2016-01-15,3,Echange,9384.3,,,LAPRADE,B130,33250.0,33314,Pauillac,33,,,333140000A0634,,,,,,,,,,,,,0,,,,,P,prés,,,252.0,-0.761351,45.229762
2017-242536,2017-03-14,2,Vente terrain à bâtir,52310.0,,,BD CHARNER,0980,22000.0,22278,Saint-Brieuc,22,,,22278000BD0771,,,,,,,,,,,,,0,,,,,S,sols,,,16.0,-2.762245,48.508616
2017-48707,2017-06-15,1,Vente,425000.0,81.0,,ACH ANC CHE DE LA LANTERNE,3545,6200.0,6088,Nice,6,,,06088000NO0083,,,38,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,7.216492,43.686253
2017-1279817,2017-07-13,1,Vente,19940900.0,1.0,,ALL DE LA RES LES RIEUX,4327,91120.0,91477,Palaiseau,91,,,91477000AL0296,,,,,,,,,,,,,0,2.0,Appartement,50.0,2.0,S,sols,,,10000.0,2.249718,48.711733
2016-977065,2016-05-17,1,Vente,1035000.0,32.0,,RUE DE FOURQUEUX,0740,78100.0,78551,Saint-Germain-en-Laye,78,78551.0,Saint-Germain-en-Laye,78551000AO0942,,,,,,,,,,,,,0,1.0,Maison,183.0,5.0,AG,terrains d'agrément,,,115.0,2.080858,48.891961
2016-223864,2016-12-30,2,Vente,8643.0,,,LA CROIX BLANCHE,B815,22350.0,22032,Caulnes,22,,,220320000G1315,,,,,,,,,,,,,0,,,,,T,terres,,,1065.0,-2.147347,48.301225
2016-722616,2016-12-28,1,Vente,200040.0,,,RUE DE LA MAIRIE,0480,59131.0,59514,Rousies,59,,,59514000AL0550,,,,,,,,,,,,,0,,,,,S,sols,,,44.0,4.005906,50.275509
2017-32535,2017-05-29,1,Vente,84300.0,23.0,,RUE MARIUS DEBOUT,0720,4300.0,4088,Forcalquier,4,,,040880000G0643,,,2.0,,,,,,,,,,1,2.0,Appartement,12.0,1.0,,,,,,5.779935,43.957508
2017-853757,2017-03-21,1,Vente,719980.8,22.0,,RUE DU 11 NOVEMBRE,0350,62840.0,62491,Laventie,62,,,62491000AH0112,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,31.0,0.0,S,sols,,,2139.0,2.770713,50.630844
2017-972527,2017-11-15,1,Vente,1975.0,,,LE MONTEUIL,B074,70300.0,70344,Meurcourt,70,,,703440000D0329,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,810.0,6.252456,47.763257
2016-502330,2016-06-13,2,Vente,102000.0,,,LA NUMORIN,B053,39800.0,39073,Brainans,39,,,39073000ZC0090,,,,,,,,,,,,,0,,,,,T,terres,,,13940.0,5.633022,46.872216
2017-271902,2017-02-11,1,Vente,255000.0,4.0,B,RUE GUYNEMER,0132,25220.0,25560,Thise,25,,,25560000AD0398,,,,,,,,,,,,,0,1.0,Maison,167.0,5.0,S,sols,,,889.0,6.080833,47.280856
2016-718126,2016-08-08,1,Vente,111000.0,166.0,,RUE LOUIS BLERIOT,2635,59500.0,59178,Douai,59,,,59178000CH0241,,,23.0,81.69,26.0,,,,,,,,2,2.0,Appartement,82.0,4.0,,,,,,3.06363,50.370747
2017-1353364,2017-12-21,1,Vente,10317041.0,59.0,,RUE DE VERDUN,9635,94800.0,94076,Villejuif,94,,,94076000AC0037,,,2173.0,,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.355651,48.788818
2017-95909,2017-10-04,1,Vente,190000.0,1.0,,RUE GEORGES CUVIER,0320,10300.0,10362,Sainte-Savine,10,,,10362000AH0922,,,50.0,12.5,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,4.044523,48.291692
2017-733132,2017-07-11,2,Vente,93460.0,3.0,,ALL JULES VERNE,0835,53800.0,53188,Renazé,53,,,53188000ZP0222,,,,,,,,,,,,,0,,,,,S,sols,,,2487.0,-1.068742,47.791656
2016-871532,2016-01-08,1,Vente,1466.0,,,LA TRUDELLE,B594,72240.0,72111,Cures,72,,,721110000B0914,,,,,,,,,,,,,0,,,,,S,sols,,,61.0,0.02882,48.074734
2017-1433095,2017-05-22,1,Vente,600000.0,69.0,,AV DES TERNES,9202,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AE0058,,,53,379.1,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,9.0,0.0,,,,,,2.290203,48.879197
2016-100811,2016-04-28,1,Vente,500.0,,,LE BOIS,B031,12160.0,12056,Baraqueville,12,,,120560000A0750,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,5013.0,,
2017-996460,2017-02-25,2,Vente,33000.0,11.0,,RTE DE PIRMIL,0647,72430.0,72223,Noyen-sur-Sarthe,72,,,72223000ZB0330,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,AB,terrains a bâtir,,,2116.0,-0.097504,47.87942
2017-1051575,2017-08-09,1,Vente,454500.0,,,VASTERIVAL,B046,76119.0,76720,Varengeville-sur-Mer,76,,,76720000AB0117,,,,,,,,,,,,,0,,,,,BF,futaies feuillues,,,7938.0,0.974529,49.915253
2016-488802,2016-07-21,1,Vente,82620.0,67.0,,RUE DE LA LIBERTE,0540,38300.0,38053,Bourgoin-Jallieu,38,,,38053000AV1057,,,77.0,,,,,,,,,,1,2.0,Appartement,69.0,1.0,,,,,,5.27815,45.589058
2016-11333,2016-07-28,1,Vente,53000.0,,,EN BOURRI,B036,1140.0,1188,Illiat,1,,,011880000A0566,,,,,,,,,,,,,0,,,,,T,terres,,,820.0,4.884749,46.200392
2017-675259,2017-08-04,1,Vente,155650.0,5954.0,,PEDUCASSE,B171,47220.0,47015,Astaffort,47,,,47015000AE0012,,,,,,,,,,,,,0,1.0,Maison,88.0,4.0,S,sols,,,1000.0,0.657705,44.064833
2017-966250,2017-02-17,3,Echange,500.0,,,EN FORISANT,B008,69400.0,69115,Limas,69,,,69115000AD0093,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,60.0,4.697545,45.971629
2016-419454,2016-12-06,1,Vente,178000.0,3.0,,AV DE LA PISCINE,0958,34800.0,34079,Clermont-l'Hérault,34,,,34079000BE0113,,,4.0,83.15,,,,,,,,,1,1.0,Maison,80.0,4.0,S,sols,,,39.0,3.43477,43.630881
2016-702063,2016-09-30,1,Vente,180700.0,110.0,,RUE CHARLES SAINT VENANT,0530,59162.0,59452,Ostricourt,59,,,59452000AH0155,,,,,,,,,,,,,0,1.0,Maison,120.0,4.0,S,sols,,,473.0,3.029477,50.45536
2016-286474,2016-12-29,1,Vente,126953.56,,,KERGADALEN,B016,29770.0,29168,Plogoff,29,,,29168000BT0427,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,916.0,-4.692335,48.039042
2017-437583,2017-09-19,2,Vente,175000.0,17.0,B,RUE FRANCOIS GOUBET,0322,33510.0,33005,Andernos-les-Bains,33,,,33005000AN0471,,,,,,,,,,,,,0,1.0,Maison,99.0,5.0,S,sols,,,98.0,-1.095139,44.742142
2017-1200954,2017-07-17,1,Vente,27684.18,,,LES PRUNEAUX,B017,85500.0,85144,Mesnard-la-Barotière,85,,,851440000C0674,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,589.0,-1.094225,46.859456
2016-637087,2016-12-22,2,Vente,750.0,,,LE BAS DU MONT PIOLIN,B006,51220.0,51183,Courcy,51,,,511830000E0749,,,,,,,,,,,,,0,,,,,S,sols,,,5.0,4.001202,49.319664
2017-774118,2017-12-11,1,Vente,27000.0,,,CLOS DE L ECHAFAUD,B468,56800.0,56122,Loyat,56,,,56122000ZT0030,,,,,,,,,,,,,0,,,,,T,terres,,,4594.0,-2.350504,47.977755
2017-427632,2017-01-26,1,Vente,371500.0,,,AU JARDINEY,B103,33690.0,33195,Grignols,33,,,331950000G0038,,,,,,,,,,,,,0,,,,,T,terres,,,6738.0,-0.05395,44.390762
2017-823046,2017-01-02,1,Vente,42000.0,12.0,,PL ROGER SALENGRO,0630,59125.0,59603,Trith-Saint-Léger,59,,,59603000AN0527,,,,,,,,,,,,,0,2.0,Appartement,79.0,4.0,S,sols,,,103.0,3.483348,50.324027
2017-1364291,2017-02-03,1,Vente,145200.0,,,LES CHASSES MAREE,B014,95610.0,95218,Éragny,95,,,95218000AP0490,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,94.0,2.099431,49.012241
2017-606965,2017-02-24,1,Vente,10000.0,,,LE DEVEZ,B034,43580.0,43225,Saint-Vénérand,43,,,432250000A0547,,,,,,,,,,,,,0,,,,,S,sols,,,1646.0,3.670659,44.884611
2016-908095,2016-03-18,1,Vente,149000.0,5386.0,A,LE FOUILLY,B133,74310.0,74143,Les Houches,74,,,741430000C3996,,,135.0,,52.0,35.94,,,,,,,2,2.0,Appartement,36.0,1.0,,,,,,6.782852,45.89499
2017-346278,2017-11-30,1,Vente,150000.0,5529.0,,RES LES ROSERAIES,A261,20620.0,2B037,Biguglia,2B,,,2B0370000B1771,,,101.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,9.431064,42.624792
2017-770397,2017-08-03,1,Vente,178000.0,,,KERISPER,B017,56470.0,56258,La Trinité-sur-Mer,56,,,56258000AE1015,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,964.0,-3.033364,47.591475
2017-443918,2017-03-30,1,Vente,56000.0,,,LE SABLON OUEST,B086,33390.0,33405,Saint-Genès-de-Blaye,33,,,334050000B1108,,,,,,,,,,,,,0,,,,,VI,vignes,,,4475.0,-0.648677,45.15818
2017-1001606,2017-02-24,1,Vente,109184.0,,,LE GRAND PARADIS,B017,73130.0,73224,Saint-Avre,73,,,732240000C0001,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,280.0,6.317037,45.348127
2017-70919,2017-09-29,1,Vente,930000.0,80.0,,RTE DES LUCIOLES,0195,6560.0,6152,Valbonne,6,,,06152000AN0040,,,29.0,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,11.0,0.0,,,,,,7.048944,43.611488
